,Time (s),Voltage (V),Current (A),Current Std (A),Resistance (Ohm),Power (W),Temperature (C),Power 1 (W/m2),Power 2 (W/m2),Power 3 (W/m2),Power 4 (W/m2)
0,1590672734.69547,-0.01,0.05070418,1.853506e-05,0.197222398626701,0.0005070418,21.427977628904696,158.9147131873806,0.0,0.0,0.0
1,1590672735.1982532,-0.004965,0.05069336,1.389208e-05,0.09794182117736919,0.0002516925324,21.49964310592444,158.9147131873806,0.0,0.0,0.0
2,1590672735.6250112,7e-05,0.05067053,5.875678e-06,0.001381473610005658,3.5469370999999998e-06,21.49964310592444,158.9147131873806,0.0,0.0,0.0
3,1590672736.0414996,0.005105,0.05066214,7.790833e-06,0.10076558155656275,0.0002586302247,21.49964310592444,158.9147131873806,0.0,0.0,0.0
4,1590672736.4554515,0.01014,0.05065607,1.653506e-05,0.20017344416967206,0.0005136525498,21.49964310592444,175.25876669807113,0.0,0.0,0.0
5,1590672736.8822541,0.015175,0.0506366,8.033551e-06,0.29968441799014944,0.0007684104049999999,21.427977628904696,175.25876669807113,0.0,0.0,0.0
6,1590672737.29895,0.020215,0.05061388,1.448254e-05,0.3993963711140106,0.0010231595842,21.427977628904696,175.25876669807113,0.0,0.0,0.0
7,1590672737.7124705,0.02525,0.05060896,9.737822e-06,0.4989235107775382,0.0012778762400000002,21.49964310592444,175.25876669807113,0.0,0.0,0.0
8,1590672738.130229,0.030285,0.05057767,8.448709e-06,0.5987820316752432,0.00153174473595,21.49964310592444,175.25876669807113,0.0,0.0,0.0
9,1590672738.565699,0.03532,0.05055872,9.805892e-06,0.6985936352819058,0.0017857339904,21.427977628904696,158.9147131873806,0.0,0.0,0.0
10,1590672738.9906063,0.040355,0.05054232,1.445419e-05,0.7984398025258833,0.0020396353236000002,21.49964310592444,175.25876669807113,0.0,0.0,0.0
11,1590672739.4268188,0.04539,0.05052057,7.163139e-06,0.8984459201469817,0.0022931286723,21.49964310592444,158.9147131873806,0.0,0.0,0.0
12,1590672739.8723862,0.050425,0.05048605,1.130851e-05,0.9987907550699648,0.0025457590712499997,21.49964310592444,175.25876669807113,0.0,0.0,0.0
13,1590672740.287717,0.05546,0.05047132,1.144754e-05,1.0988418769312949,0.0027991394072000002,21.49964310592444,158.9147131873806,0.0,0.0,0.0
14,1590672740.6863215,0.060495,0.05043139,1.016613e-05,1.1995505180404507,0.00305084693805,21.49964310592444,175.25876669807113,0.0,0.0,0.0
15,1590672741.1025057,0.06553,0.05041534,1.298979e-05,1.299802798116605,0.0033037172302000004,21.49964310592444,175.25876669807113,0.0,0.0,0.0
16,1590672741.520092,0.070565,0.05039006,9.981572e-06,1.4003753914958625,0.0035557745839000002,21.49964310592444,175.25876669807113,0.0,0.0,0.0
17,1590672741.934136,0.075605,0.05037672,1.100684e-05,1.500792429519032,0.0038087319156000004,21.57130858294419,158.9147131873806,0.0,0.0,0.0
18,1590672742.3494263,0.08064,0.05034143,1.281173e-05,1.6018615283673905,0.0040595329152,21.49964310592444,175.25876669807113,0.0,0.0,0.0
19,1590672742.783681,0.085675,0.05032545,4.640506e-06,1.7024189550217634,0.00431163292875,21.49964310592444,175.25876669807113,0.0,0.0,0.0
20,1590672743.2113798,0.09071,0.05030222,1.69225e-05,1.8033001326780407,0.0045629143762,21.427977628904696,175.25876669807113,0.0,0.0,0.0
21,1590672743.6350486,0.095745,0.05025304,1.252709e-05,1.9052578709666121,0.0048114773148,21.427977628904696,158.9147131873806,0.0,0.0,0.0
22,1590672744.050306,0.10078,0.05022508,1.337277e-05,2.006567236926253,0.0050616835624,21.427977628904696,158.9147131873806,0.0,0.0,0.0
23,1590672744.4855304,0.105815,0.05017444,2.084062e-05,2.1089423220269126,0.0053092083686000005,21.427977628904696,158.9147131873806,0.0,0.0,0.0
24,1590672744.8984454,0.11085,0.05015156,1.857155e-05,2.2103001382210246,0.005559300426,21.427977628904696,175.25876669807113,0.0,0.0,0.0
25,1590672745.3024635,0.115885,0.05016405,3.646637e-05,2.3101204946570304,0.00581326093425,21.49964310592444,175.25876669807113,0.0,0.0,0.0
26,1590672745.7065496,0.12092,0.05009636,1.133646e-05,2.413748224421894,0.0060576518512,21.427977628904696,175.25876669807113,0.0,0.0,0.0
27,1590672746.1612835,0.125955,0.05008045,1.080091e-05,2.515053279273649,0.00630788307975,21.49964310592444,175.25876669807113,0.0,0.0,0.0
28,1590672746.5604043,0.130995,0.05006249,8.191614e-06,2.6166297361557525,0.0065579358775500005,21.49964310592444,175.25876669807113,0.0,0.0,0.0
29,1590672746.9742887,0.13603,0.05004378,1.053264e-05,2.718219926632241,0.006807455393400001,21.49964310592444,175.25876669807113,0.0,0.0,0.0
30,1590672747.3812912,0.141065,0.05001508,8.867208e-06,2.8204493524752934,0.0070553772602,21.427977628904696,175.25876669807113,0.0,0.0,0.0
31,1590672747.8086092,0.1461,0.04998012,1.296439e-05,2.9231622493103258,0.007302095532000001,21.427977628904696,158.9147131873806,0.0,0.0,0.0
32,1590672748.2272813,0.151135,0.04992479,1.896122e-05,3.0272535948573847,0.007545383136649999,21.427977628904696,158.9147131873806,0.0,0.0,0.0
33,1590672748.6711836,0.15617,0.04988644,1.055443e-05,3.13051001434458,0.0077907653348,21.427977628904696,175.25876669807113,0.0,0.0,0.0
34,1590672749.0683317,0.161205,0.04985064,1.670828e-05,3.2337598875360474,0.0080361724212,21.427977628904696,175.25876669807113,0.0,0.0,0.0
35,1590672749.5347226,0.16624,0.04981267,4.821972e-06,3.3373035414483905,0.0082808582608,21.427977628904696,158.9147131873806,0.0,0.0,0.0
36,1590672749.9166589,0.171275,0.04977675,1.824573e-05,3.44086345532804,0.00852551285625,21.427977628904696,175.25876669807113,0.0,0.0,0.0
37,1590672750.3469582,0.17631,0.04971164,1.248292e-05,3.546654264474075,0.0087646592484,21.356312151884946,175.25876669807113,0.0,0.0,0.0
38,1590672750.758122,0.18135,0.04966097,5.704934e-06,3.651761131528442,0.0090060169095,21.427977628904696,158.9147131873806,0.0,0.0,0.0
39,1590672751.1747062,0.186385,0.04960933,1.488698e-05,3.7570553764785775,0.009246434972049999,21.427977628904696,158.9147131873806,0.0,0.0,0.0
40,1590672751.6149218,0.19142,0.04956211,6.002076e-06,3.862224590518846,0.0094871790962,21.427977628904696,158.9147131873806,0.0,0.0,0.0
41,1590672752.0122025,0.196455,0.04949412,1.14747e-05,3.969259378689832,0.0097233673446,21.356312151884946,175.25876669807113,0.0,0.0,0.0
42,1590672752.4187405,0.20149,0.049444,5.579019e-06,4.075115281935118,0.00996247156,21.356312151884946,158.9147131873806,0.0,0.0,0.0
43,1590672752.8549502,0.206525,0.04937839,5.671163e-06,4.182497647250143,0.01019787199475,21.427977628904696,158.9147131873806,0.0,0.0,0.0
44,1590672753.2859652,0.21155,0.04931654,7.865666e-06,4.289635890920166,0.010432914037,21.427977628904696,175.25876669807113,0.0,0.0,0.0
45,1590672753.7068713,0.2166,0.04925406,1.014593e-05,4.397607019604068,0.010668429396,21.356312151884946,158.9147131873806,0.0,0.0,0.0
46,1590672754.11702,0.22165,0.04913967,6.665556e-05,4.510612301629213,0.0108918078555,21.356312151884946,175.25876669807113,0.0,0.0,0.0
47,1590672754.5349553,0.22665,0.0490655,8.995378e-06,4.619335378218912,0.011120695574999999,21.356312151884946,175.25876669807113,0.0,0.0,0.0
48,1590672754.9560757,0.2317,0.04902259,6.086896e-06,4.726392465187987,0.011358534103,21.356312151884946,158.9147131873806,0.0,0.0,0.0
49,1590672755.3877401,0.23675,0.04894565,8.804574e-06,4.836997772018555,0.0115878826375,21.356312151884946,158.9147131873806,0.0,0.0,0.0
50,1590672755.8192205,0.24175,0.04887075,1.319605e-05,4.946721709816199,0.011814503812499998,21.427977628904696,158.9147131873806,0.0,0.0,0.0
51,1590672756.2164228,0.2468,0.04879582,8.949665e-06,5.057810279651003,0.012042808375999999,21.356312151884946,158.9147131873806,0.0,0.0,0.0
52,1590672756.6300104,0.25185,0.04870384,2.247334e-05,5.1710501677075165,0.012266062104,21.356312151884946,158.9147131873806,0.0,0.0,0.0
53,1590672757.055743,0.2569,0.04862428,1.19892e-05,5.283368720318327,0.012491577532,21.356312151884946,175.25876669807113,0.0,0.0,0.0
54,1590672757.458729,0.2619,0.0485334,5.218197e-06,5.396283796313467,0.01271089746,21.427977628904696,158.9147131873806,0.0,0.0,0.0
55,1590672757.8618762,0.26695,0.04842054,9.862223e-06,5.513156193631877,0.012925863153,21.356312151884946,175.25876669807113,0.0,0.0,0.0
56,1590672758.279082,0.272,0.04831847,1.814266e-05,5.629317319029348,0.013142623840000001,21.356312151884946,158.9147131873806,0.0,0.0,0.0
57,1590672758.7003345,0.277,0.04821649,1.08566e-05,5.744922535837843,0.013355967730000001,21.284646674865197,158.9147131873806,0.0,0.0,0.0
58,1590672759.1056478,0.28205,0.04812163,6.533799e-06,5.861189656293854,0.013572705741500001,21.356312151884946,158.9147131873806,0.0,0.0,0.0
59,1590672759.5344846,0.2871,0.04798865,1.210828e-05,5.982664650912247,0.013777541415,21.356312151884946,158.9147131873806,0.0,0.0,0.0
60,1590672759.9545574,0.29215,0.04787382,7.970169e-06,6.102500280946873,0.013986336513,21.356312151884946,158.9147131873806,0.0,0.0,0.0
61,1590672760.3718755,0.29715,0.04773781,1.514439e-05,6.224625721205058,0.0141852902415,21.356312151884946,158.9147131873806,0.0,0.0,0.0
62,1590672760.7825692,0.3022,0.04761299,7.844911e-06,6.3470074028117125,0.014388645578,21.284646674865197,158.9147131873806,0.0,0.0,0.0
63,1590672761.215418,0.30725,0.04746618,1.015001e-05,6.473029849884698,0.014583983805,21.356312151884946,175.25876669807113,0.0,0.0,0.0
64,1590672761.6193705,0.31225,0.04732762,1.22056e-05,6.597627347413625,0.014778049345000002,21.356312151884946,158.9147131873806,0.0,0.0,0.0
65,1590672762.0391202,0.3173,0.0471659,1.203681e-05,6.727317829194398,0.01496574007,21.356312151884946,175.25876669807113,0.0,0.0,0.0
66,1590672762.4523184,0.32235,0.04699945,1.128198e-05,6.858590898404131,0.0151502727075,21.356312151884946,158.9147131873806,0.0,0.0,0.0
67,1590672762.862523,0.3274,0.04682951,5.82548e-06,6.991318081269696,0.015331981574,21.356312151884946,158.9147131873806,0.0,0.0,0.0
68,1590672763.2632294,0.3324,0.04664793,1.423356e-05,7.125718118681793,0.015505771931999998,21.356312151884946,175.25876669807113,0.0,0.0,0.0
69,1590672763.6921499,0.33745,0.04644819,1.141776e-05,7.265083956985192,0.0156739417155,21.284646674865197,158.9147131873806,0.0,0.0,0.0
70,1590672764.1019871,0.3425,0.04625336,1.256677e-05,7.404867451791611,0.015841775800000003,21.356312151884946,175.25876669807113,0.0,0.0,0.0
71,1590672764.5113106,0.3475,0.04603639,8.043485e-06,7.548376403970858,0.015997645525,21.356312151884946,158.9147131873806,0.0,0.0,0.0
72,1590672764.928443,0.35255,0.04580862,1.2714e-05,7.6961497639527225,0.016149828980999998,21.356312151884946,158.9147131873806,0.0,0.0,0.0
73,1590672765.3691063,0.3576,0.04556516,1.170722e-05,7.848101488066759,0.016294101215999997,21.356312151884946,158.9147131873806,0.0,0.0,0.0
74,1590672765.7977314,0.3626,0.04530562,1.160417e-05,8.003422092005362,0.016427817812,21.356312151884946,158.9147131873806,0.0,0.0,0.0
75,1590672766.204497,0.36765,0.04504339,1.656177e-05,8.162129892976527,0.0165602023335,21.284646674865197,175.25876669807113,0.0,0.0,0.0
76,1590672766.6401577,0.3727,0.04478376,5.559656e-06,8.322213230867618,0.016690907352,21.284646674865197,158.9147131873806,0.0,0.0,0.0
77,1590672767.0578828,0.37775,0.04447377,4.666002e-06,8.493770597815296,0.0167999666175,21.284646674865197,175.25876669807113,0.0,0.0,0.0
78,1590672767.468258,0.38275,0.04416658,1.042098e-05,8.666054740937605,0.016904758494999998,21.356312151884946,158.9147131873806,0.0,0.0,0.0
79,1590672767.8772693,0.3878,0.04383622,8.417698e-06,8.846565693848602,0.016999686116,21.356312151884946,175.25876669807113,0.0,0.0,0.0
80,1590672768.2844748,0.39285,0.04347903,1.862533e-05,9.035390163948,0.0170807369355,21.284646674865197,158.9147131873806,0.0,0.0,0.0
81,1590672768.6905835,0.39785,0.04310606,8.431303e-06,9.22956076245428,0.017149745971,21.284646674865197,158.9147131873806,0.0,0.0,0.0
82,1590672769.1553845,0.4029,0.04270709,1.001378e-05,9.43403074290475,0.017206686561,21.284646674865197,158.9147131873806,0.0,0.0,0.0
83,1590672769.5365238,0.40795,0.04228831,1.328309e-05,9.646874041549543,0.0172515160645,21.284646674865197,158.9147131873806,0.0,0.0,0.0
84,1590672769.9333768,0.413,0.04183394,5.984588e-06,9.872366791174821,0.01727741722,21.21298119784545,158.9147131873806,0.0,0.0,0.0
85,1590672770.3618355,0.418,0.04135968,1.098957e-05,10.10646117184659,0.017288346240000002,21.21298119784545,158.9147131873806,0.0,0.0,0.0
86,1590672770.8095312,0.42305,0.04087382,1.288138e-05,10.350145888003617,0.017291669550999998,21.21298119784545,158.9147131873806,0.0,0.0,0.0
87,1590672771.2350545,0.4281,0.04030457,4.790137e-05,10.621624297195082,0.017254386416999997,21.21298119784545,158.9147131873806,0.0,0.0,0.0
88,1590672771.6613598,0.4331,0.03970632,1.679678e-05,10.907583477894702,0.017196807192,21.284646674865197,158.9147131873806,0.0,0.0,0.0
89,1590672772.1149364,0.43815,0.03911461,1.417652e-05,11.201696757298615,0.0171380663715,21.21298119784545,175.25876669807113,0.0,0.0,0.0
90,1590672772.493037,0.4432,0.03847145,7.410032e-06,11.520231236410378,0.017050546639999997,21.21298119784545,158.9147131873806,0.0,0.0,0.0
91,1590672772.9156775,0.44825,0.03778816,8.38729e-06,11.862181169974933,0.01693854272,21.141315720825702,175.25876669807113,0.0,0.0,0.0
92,1590672773.362877,0.45325,0.03705237,1.949542e-05,12.232685790409628,0.0167939867025,21.21298119784545,175.25876669807113,0.0,0.0,0.0
93,1590672773.7864087,0.4583,0.03625582,1.818511e-05,12.640729129833499,0.016616042306,21.21298119784545,158.9147131873806,0.0,0.0,0.0
94,1590672774.1933622,0.46335,0.03539289,1.011903e-05,13.09161246792788,0.016399295581500002,21.21298119784545,158.9147131873806,0.0,0.0,0.0
95,1590672774.6129227,0.46835,0.03452209,8.774032e-06,13.566675714013838,0.0161684208515,21.21298119784545,158.9147131873806,0.0,0.0,0.0
96,1590672775.0309548,0.4734,0.03357455,8.717146e-06,14.099965598943246,0.01589419197,21.21298119784545,175.25876669807113,0.0,0.0,0.0
97,1590672775.465289,0.47845,0.03253729,1.358517e-05,14.704666553360772,0.015567466400500002,21.21298119784545,158.9147131873806,0.0,0.0,0.0
98,1590672775.8767636,0.4835,0.03146169,1.002107e-05,15.367896638737461,0.015211727115,21.141315720825702,158.9147131873806,0.0,0.0,0.0
99,1590672776.3080397,0.4885,0.03029887,9.057696e-06,16.122713487334675,0.014800997994999999,21.21298119784545,158.9147131873806,0.0,0.0,0.0
100,1590672776.7201262,0.49355,0.02905288,4.445475e-06,16.98798879835665,0.014339048924,21.141315720825702,158.9147131873806,0.0,0.0,0.0
101,1590672777.1419609,0.4986,0.02773508,9.078624e-06,17.977233164642033,0.013828710888,21.21298119784545,158.9147131873806,0.0,0.0,0.0
102,1590672777.5481243,0.5036,0.02633267,1.177052e-05,19.124532377461158,0.013261132612000001,21.21298119784545,158.9147131873806,0.0,0.0,0.0
103,1590672777.9600477,0.50865,0.0248268,9.728876e-06,20.48794045144763,0.01262815182,21.21298119784545,158.9147131873806,0.0,0.0,0.0
104,1590672778.3977401,0.5137,0.02321349,1.014724e-05,22.12937391146269,0.011924769813,21.21298119784545,175.25876669807113,0.0,0.0,0.0
105,1590672778.81905,0.5187,0.02152945,3.95133e-06,24.092580163450535,0.011167325715,21.21298119784545,158.9147131873806,0.0,0.0,0.0
106,1590672779.2459598,0.52375,0.01972846,1.887699e-05,26.54794140039314,0.010332780925000002,21.21298119784545,158.9147131873806,0.0,0.0,0.0
107,1590672779.6484754,0.5288,0.01782289,7.804595e-06,29.669711253337702,0.009424744232000001,21.21298119784545,158.9147131873806,0.0,0.0,0.0
108,1590672780.0902805,0.53385,0.01579174,9.538414e-06,33.80564776269114,0.008430420399,21.141315720825702,158.9147131873806,0.0,0.0,0.0
109,1590672780.5487688,0.53885,0.01367505,3.853668e-06,39.4038778651632,0.0073688006925,21.141315720825702,158.9147131873806,0.0,0.0,0.0
110,1590672780.929264,0.5439,0.01141551,8.766259e-06,47.645703082910885,0.006208895889000001,21.21298119784545,158.9147131873806,0.0,0.0,0.0
111,1590672781.3432174,0.54895,0.009052101,9.928923e-06,60.643379918098574,0.0049691508439500005,21.141315720825702,158.9147131873806,0.0,0.0,0.0
112,1590672781.8062599,0.55395,0.006557568,1.016069e-05,84.47491509047258,0.0036325647936000004,21.21298119784545,158.9147131873806,0.0,0.0,0.0
113,1590672782.267996,0.559,0.003941177,4.715033e-06,141.835801842952,0.0022031179430000002,21.21298119784545,158.9147131873806,0.0,0.0,0.0
114,1590672782.6860552,0.56405,0.001189264,1.753364e-06,474.2849358931239,0.0006708043592,21.21298119784545,158.9147131873806,0.0,0.0,0.0
115,1590672783.0761933,0.5691,-0.001703756,9.962074e-06,334.0267033542362,0.0009696075396000001,21.141315720825702,175.25876669807113,0.0,0.0,0.0
116,1590672783.5091133,0.5741,-0.004670859,4.857775e-06,122.91101058713184,0.0026815401519000004,21.21298119784545,158.9147131873806,0.0,0.0,0.0
117,1590672783.916163,0.57915,-0.007786657,4.094436e-06,74.37723274570847,0.00450964240155,21.141315720825702,175.25876669807113,0.0,0.0,0.0
118,1590672784.3548975,0.5842,-0.01104095,6.890583e-06,52.91211354095436,0.006450122990000001,21.21298119784545,158.9147131873806,0.0,0.0,0.0
119,1590672784.9117727,0.5892,-0.01438182,8.205139e-06,40.96838925810502,0.008473768344,21.284646674865197,158.9147131873806,0.0,0.0,0.0
120,1590672785.3711715,0.59425,-0.01788207,4.998228e-06,33.23161132911346,0.010626420097499999,21.21298119784545,158.9147131873806,0.0,0.0,0.0
121,1590672785.7592478,0.5993,-0.02151165,8.758098e-06,27.859322739073946,0.012891931845000001,21.284646674865197,158.9147131873806,0.0,0.0,0.0
122,1590672786.1871116,0.60435,-0.02524452,8.316852e-06,23.939849123691005,0.015256525662000002,21.21298119784545,158.9147131873806,0.0,0.0,0.0
123,1590672786.61753,0.60935,-0.02907253,1.112632e-05,20.959648162715798,0.017715346155499998,21.284646674865197,158.9147131873806,0.0,0.0,0.0
124,1590672787.031589,0.6144,-0.0330705,7.763366e-06,18.578491404726265,0.0203185152,21.141315720825702,175.25876669807113,0.0,0.0,0.0
125,1590672787.4342122,0.61945,-0.0371816,1.364588e-05,16.660122210986078,0.023032142119999998,21.21298119784545,158.9147131873806,0.0,0.0,0.0
126,1590672787.8543158,0.62445,-0.04135367,1.312662e-05,15.100231732757937,0.0258232992315,21.141315720825702,158.9147131873806,0.0,0.0,0.0
127,1590672788.2799592,0.6295,-0.04570379,1.131582e-05,13.773474803730718,0.028770535804999997,21.21298119784545,158.9147131873806,0.0,0.0,0.0
128,1590672788.6807761,0.63455,-0.05013699,1.475643e-05,12.65632420294876,0.0318144270045,21.21298119784545,158.9147131873806,0.0,0.0,0.0
129,1590672789.0928981,0.63955,-0.05464973,9.61562e-06,11.702711065544147,0.0349512348215,21.21298119784545,158.9147131873806,0.0,0.0,0.0
130,1590672789.5223322,0.6446,-0.05934376,1.106895e-05,10.86213613697548,0.038252987695999996,21.21298119784545,158.9147131873806,0.0,0.0,0.0
131,1590672789.9312181,0.64965,-0.06414702,1.263509e-05,10.12751644581463,0.041673111543,21.141315720825702,158.9147131873806,0.0,0.0,0.0
132,1590672790.3471084,0.6547,-0.06901997,1.537337e-05,9.48566045450324,0.045187374359,21.21298119784545,158.9147131873806,0.0,0.0,0.0
133,1590672790.7678463,0.6597,-0.07399917,1.518541e-05,8.91496485703826,0.048817252448999995,21.21298119784545,175.25876669807113,0.0,0.0,0.0
134,1590672791.1740966,0.66475,-0.07908303,1.407331e-05,8.40572244133792,0.052570444192499996,21.141315720825702,158.9147131873806,0.0,0.0,0.0
135,1590672791.590004,0.6698,-0.08430992,1.729436e-05,7.944498108882086,0.056470784415999994,21.21298119784545,158.9147131873806,0.0,0.0,0.0
136,1590672792.0132084,0.6748,-0.08956149,1.608374e-05,7.534488316351146,0.06043609345199999,21.141315720825702,158.9147131873806,0.0,0.0,0.0
137,1590672792.4525173,0.67985,-0.0949973,1.708093e-05,7.156519185282107,0.064583914405,21.21298119784545,158.9147131873806,0.0,0.0,0.0
138,1590672792.8683927,0.6849,-0.1004844,1.875421e-05,6.815983376524117,0.06882176556,21.21298119784545,158.9147131873806,0.0,0.0,0.0
139,1590672793.274359,0.68995,-0.1061904,2.173347e-05,6.497291657249619,0.07326606648,21.21298119784545,158.9147131873806,0.0,0.0,0.0
140,1590672793.770682,0.69495,-0.1118283,1.868857e-05,6.214437669176764,0.077715077085,21.141315720825702,175.25876669807113,0.0,0.0,0.0
141,1590672794.205864,0.7,-0.1176346,2.410672e-05,5.950630171735186,0.08234422,21.141315720825702,158.9147131873806,0.0,0.0,0.0
