,Time (s),Voltage (V),Current (A),Current Std (A),Resistance (Ohm),Power (W),Temperature (C),Power 1 (W/m2),Power 2 (W/m2),Power 3 (W/m2),Power 4 (W/m2)
0,1590672361.7665222,-0.01,0.05140514,5.912222e-06,0.19453307587529184,0.0005140514,23.864603847576127,193.11858633023502,0.0,0.0,0.0
1,1590672362.2679222,-0.004965,0.05140633,2.471713e-05,0.09658343632000183,0.00025523242844999996,23.792938370556378,193.11858633023502,0.0,0.0,0.0
2,1590672362.6733983,7e-05,0.05134972,9.589371e-06,0.0013632012014865903,3.5944803999999997e-06,23.792938370556378,212.61970221426316,0.0,0.0,0.0
3,1590672363.0995114,0.005105,0.05134528,4.374672e-06,0.09942491305919454,0.00026211765440000003,23.864603847576127,193.11858633023502,0.0,0.0,0.0
4,1590672363.5328226,0.01014,0.05132282,3.639517e-06,0.19757293149519065,0.0005204133947999999,23.864603847576127,193.11858633023502,0.0,0.0,0.0
5,1590672363.9299526,0.015175,0.05129573,6.449738e-06,0.2958335908271507,0.0007784127027499999,23.864603847576127,193.11858633023502,0.0,0.0,0.0
6,1590672364.3430538,0.020215,0.05130123,1.713514e-05,0.3940451330309234,0.00103705436445,23.864603847576127,193.11858633023502,0.0,0.0,0.0
7,1590672364.7595062,0.02525,0.05125533,1.126034e-05,0.49263169313318245,0.0012941970825,23.864603847576127,193.11858633023502,0.0,0.0,0.0
8,1590672365.1703768,0.030285,0.05123137,5.24082e-06,0.5911417164912826,0.0015515420404499998,23.864603847576127,193.11858633023502,0.0,0.0,0.0
9,1590672365.5996456,0.03532,0.05120676,3.572987e-06,0.6897526810913246,0.0018086227631999997,23.864603847576127,193.11858633023502,0.0,0.0,0.0
10,1590672366.0158865,0.040355,0.05118708,7.875788e-06,0.7883825371558604,0.0020656546134,23.792938370556378,193.11858633023502,0.0,0.0,0.0
11,1590672366.4432185,0.04539,0.05118148,2.169683e-05,0.8868442256847594,0.0023231273772,23.792938370556378,193.11858633023502,0.0,0.0,0.0
12,1590672366.8827374,0.050425,0.05113359,4.679969e-06,0.986142377251431,0.0025784112757499997,23.792938370556378,193.11858633023502,0.0,0.0,0.0
13,1590672367.27288,0.05546,0.05110743,1.588358e-06,1.0851651120003492,0.0028344180678000004,23.792938370556378,193.11858633023502,0.0,0.0,0.0
14,1590672367.7037115,0.060495,0.05108573,3.765928e-06,1.1841858773477445,0.00309043123635,23.864603847576127,212.61970221426316,0.0,0.0,0.0
15,1590672368.120044,0.06553,0.05105258,5.629423e-06,1.2835786163990146,0.0033454755674000003,23.864603847576127,193.11858633023502,0.0,0.0,0.0
16,1590672368.5497885,0.070565,0.0510523,1.868125e-05,1.3822100081680944,0.0036025055495000004,23.792938370556378,193.11858633023502,0.0,0.0,0.0
17,1590672368.9717112,0.075605,0.05099463,8.799112e-06,1.4826070901975366,0.00385544900115,23.792938370556378,193.11858633023502,0.0,0.0,0.0
18,1590672369.3630173,0.08064,0.05096847,7.984316e-06,1.5821546144116156,0.0041100974208,23.864603847576127,193.11858633023502,0.0,0.0,0.0
19,1590672369.8050115,0.085675,0.0509327,9.160633e-06,1.6821217017750876,0.0043636590725,23.792938370556378,193.11858633023502,0.0,0.0,0.0
20,1590672370.2243009,0.09071,0.0509005,3.62884e-06,1.7821043015294544,0.004617184355,23.792938370556378,212.61970221426316,0.0,0.0,0.0
21,1590672370.637957,0.095745,0.05089064,2.16665e-05,1.8813872256273452,0.0048725243268,23.792938370556378,193.11858633023502,0.0,0.0,0.0
22,1590672371.065981,0.10078,0.05083905,6.278117e-06,1.9823344456672578,0.005123559458999999,23.792938370556378,212.61970221426316,0.0,0.0,0.0
23,1590672371.466966,0.105815,0.05080759,7.28738e-06,2.082661271672205,0.00537620513585,23.792938370556378,193.11858633023502,0.0,0.0,0.0
24,1590672371.8854985,0.11085,0.05077268,6.763928e-06,2.1832607614961432,0.005628151578,23.792938370556378,212.61970221426316,0.0,0.0,0.0
25,1590672372.324019,0.115885,0.05073657,7.967471e-06,2.284052705967313,0.005879607414450001,23.792938370556378,193.11858633023502,0.0,0.0,0.0
26,1590672372.7332208,0.12092,0.05072624,2.560112e-05,2.383776128488924,0.0061338169408,23.721272893536632,193.11858633023502,0.0,0.0,0.0
27,1590672373.1525486,0.125955,0.05065766,1.16957e-05,2.4863959369619524,0.006380585565300001,23.792938370556378,193.11858633023502,0.0,0.0,0.0
28,1590672373.5755596,0.130995,0.05062743,5.801444e-06,2.587431358850331,0.00663194019285,23.721272893536632,193.11858633023502,0.0,0.0,0.0
29,1590672373.9796126,0.13603,0.05058933,8.211503e-06,2.688906929583768,0.006881666559900001,23.721272893536632,193.11858633023502,0.0,0.0,0.0
30,1590672374.403708,0.141065,0.05054484,3.063594e-06,2.7908882489290696,0.0071301078546,23.721272893536632,193.11858633023502,0.0,0.0,0.0
31,1590672374.827679,0.1461,0.05051901,2.900749e-05,2.8919806623288937,0.007380827361000001,23.792938370556378,193.11858633023502,0.0,0.0,0.0
32,1590672375.263263,0.151135,0.05045703,6.93002e-06,2.9953209691493927,0.00762582322905,23.792938370556378,193.11858633023502,0.0,0.0,0.0
33,1590672375.6922188,0.15617,0.05040808,4.709129e-06,3.098114429274037,0.007872229853600001,23.792938370556378,193.11858633023502,0.0,0.0,0.0
34,1590672376.1033232,0.161205,0.05036081,5.540402e-06,3.2010009370381454,0.00811841437605,23.721272893536632,193.11858633023502,0.0,0.0,0.0
35,1590672376.5095978,0.16624,0.05032263,4.598384e-06,3.303483939531777,0.0083656340112,23.721272893536632,212.61970221426316,0.0,0.0,0.0
36,1590672376.9481683,0.171275,0.05029278,2.49251e-05,3.4055584121617457,0.008613895894500002,23.649607416516883,212.61970221426316,0.0,0.0,0.0
37,1590672377.3938997,0.17631,0.05022084,1.080627e-05,3.510693966887053,0.0088544363004,23.649607416516883,193.11858633023502,0.0,0.0,0.0
38,1590672377.7994165,0.18135,0.05016752,1.102591e-05,3.6148886769766575,0.009097879752,23.721272893536632,193.11858633023502,0.0,0.0,0.0
39,1590672378.2225735,0.186385,0.05010906,1.050965e-05,3.71958683719072,0.0093395771481,23.649607416516883,193.11858633023502,0.0,0.0,0.0
40,1590672378.6650121,0.19142,0.0500447,9.438653e-06,3.824980467462089,0.009579556474,23.721272893536632,193.11858633023502,0.0,0.0,0.0
41,1590672379.059819,0.196455,0.05001211,2.575922e-05,3.9281486024084966,0.009825129070049999,23.721272893536632,193.11858633023502,0.0,0.0,0.0
