,Time (s),Voltage (V),Current (A),Current Std (A),Resistance (Ohm),Power (W),Temperature (C),Power 1 (W/m2),Power 2 (W/m2),Power 3 (W/m2),Power 4 (W/m2)
0,1590672299.895585,-0.01,0.05154876,8.704623e-06,0.19399108727348632,0.0005154876,24.222931232674867,212.61970221426316,0.0,0.0,0.0
1,1590672300.3964446,-0.004965,0.05152273,1.005589e-05,0.09636523530488388,0.00025581035445,24.151265755655118,212.61970221426316,0.0,0.0,0.0
2,1590672300.8030534,7e-05,0.05150855,5.72826e-06,0.0013589976809675285,3.6055985e-06,24.222931232674867,212.61970221426316,0.0,0.0,0.0
3,1590672301.2372513,0.005105,0.05150368,2.05924e-05,0.09911913090482077,0.00026292628640000004,24.222931232674867,212.61970221426316,0.0,0.0,0.0
4,1590672301.6539283,0.01014,0.05146838,4.570879e-06,0.19701416675636574,0.0005218893732,24.151265755655118,212.61970221426316,0.0,0.0,0.0
5,1590672302.0551133,0.015175,0.05144437,8.018518e-06,0.29497882858707375,0.00078066831475,24.151265755655118,212.61970221426316,0.0,0.0,0.0
6,1590672302.4865143,0.020215,0.0514234,7.961568e-06,0.3931089737356923,0.001039524031,24.222931232674867,212.61970221426316,0.0,0.0,0.0
7,1590672302.8973868,0.02525,0.05139736,4.164428e-06,0.4912703687504572,0.0012977833400000002,24.151265755655118,212.61970221426316,0.0,0.0,0.0
8,1590672303.3491688,0.030285,0.05139334,1.587074e-05,0.5892786886394229,0.0015564473019,24.151265755655118,212.61970221426316,0.0,0.0,0.0
9,1590672303.7539582,0.03532,0.05135604,1.624818e-06,0.6877477313281942,0.0018138953327999998,24.222931232674867,212.61970221426316,0.0,0.0,0.0
10,1590672304.192933,0.040355,0.05132775,3.241365e-06,0.7862218780289415,0.00207133135125,24.151265755655118,212.61970221426316,0.0,0.0,0.0
11,1590672304.5905986,0.04539,0.05130814,4.652216e-06,0.8846549494875472,0.0023288764746,24.151265755655118,212.61970221426316,0.0,0.0,0.0
12,1590672304.994569,0.050425,0.05128359,3.778634e-06,0.9832579973437897,0.0025859750257499997,24.222931232674867,212.61970221426316,0.0,0.0,0.0
13,1590672305.4395065,0.05546,0.05127192,2.11752e-05,1.0816836974312647,0.0028435406832,24.151265755655118,212.61970221426316,0.0,0.0,0.0
14,1590672305.846403,0.060495,0.05122827,9.257004e-06,1.1808909416617035,0.00309905419365,24.222931232674867,212.61970221426316,0.0,0.0,0.0
15,1590672306.2597685,0.06553,0.05120167,6.542151e-06,1.2798410676839254,0.0033552454351,24.151265755655118,212.61970221426316,0.0,0.0,0.0
16,1590672306.6925457,0.070565,0.05117305,4.925685e-06,1.3789484894881194,0.00361102627325,24.222931232674867,212.61970221426316,0.0,0.0,0.0
17,1590672307.1241665,0.075605,0.05114319,9.062498e-06,1.4783004345251052,0.00386668087995,24.151265755655118,212.61970221426316,0.0,0.0,0.0
18,1590672307.556718,0.08064,0.05113298,2.112889e-05,1.5770643525959176,0.0041233635072,24.151265755655118,212.61970221426316,0.0,0.0,0.0
19,1590672307.9779212,0.085675,0.05108646,6.789533e-06,1.6770588527762542,0.0043768324605,24.151265755655118,212.61970221426316,0.0,0.0,0.0
20,1590672308.3712115,0.09071,0.051009,2.263642e-05,1.7783136309278755,0.0046270263899999995,24.151265755655118,212.61970221426316,0.0,0.0,0.0
21,1590672308.797746,0.095745,0.05099182,6.927919e-06,1.8776541021677593,0.0048822118058999995,24.151265755655118,212.61970221426316,0.0,0.0,0.0
22,1590672309.2375762,0.10078,0.05095995,7.600851e-06,1.9776314537200292,0.005135743760999999,24.079600278635372,212.61970221426316,0.0,0.0,0.0
23,1590672309.667716,0.105815,0.05095585,1.710879e-05,2.0766016070774995,0.00539189326775,24.222931232674867,212.61970221426316,0.0,0.0,0.0
24,1590672310.0809662,0.11085,0.05090522,9.768942e-06,2.177576287854173,0.005642843637,24.151265755655118,212.61970221426316,0.0,0.0,0.0
25,1590672310.5065286,0.115885,0.05088472,4.150847e-06,2.277402725218887,0.0058967757772000005,24.151265755655118,212.61970221426316,0.0,0.0,0.0
26,1590672310.9305248,0.12092,0.05086102,2.683238e-06,2.377459201565364,0.0061501145384,24.151265755655118,212.61970221426316,0.0,0.0,0.0
27,1590672311.3526242,0.125955,0.05082534,5.159065e-06,2.4781929643756446,0.0064017056997,24.151265755655118,212.61970221426316,0.0,0.0,0.0
28,1590672311.7877367,0.130995,0.05080624,1.303265e-05,2.578325024642642,0.0066553634088,24.079600278635372,212.61970221426316,0.0,0.0,0.0
29,1590672312.1654809,0.13603,0.05074466,5.650543e-06,2.6806761539046673,0.0069027960998,24.151265755655118,212.61970221426316,0.0,0.0,0.0
30,1590672312.5749614,0.141065,0.05070158,6.727285e-06,2.7822604344874455,0.0071522183827,24.079600278635372,212.61970221426316,0.0,0.0,0.0
31,1590672313.0038316,0.1461,0.05064181,6.122615e-06,2.8849679740909733,0.007398768441,24.079600278635372,212.61970221426316,0.0,0.0,0.0
32,1590672313.444144,0.151135,0.05059604,5.683577e-06,2.9870914798865678,0.0076468325054,24.079600278635372,212.61970221426316,0.0,0.0,0.0
33,1590672313.8560221,0.15617,0.05057078,2.521314e-05,3.088146949681219,0.0078976387126,24.079600278635372,212.61970221426316,0.0,0.0,0.0
34,1590672314.2782533,0.161205,0.05050429,5.57481e-06,3.1919070637365654,0.00814154406945,24.151265755655118,212.61970221426316,0.0,0.0,0.0
35,1590672314.7119753,0.16624,0.0504557,4.324626e-06,3.2947714529775625,0.008387755568,24.079600278635372,212.61970221426316,0.0,0.0,0.0
36,1590672315.1288478,0.171275,0.05040818,9.465211e-06,3.397762029892768,0.0086336610295,24.079600278635372,212.61970221426316,0.0,0.0,0.0
37,1590672315.5470953,0.17631,0.05035736,4.749107e-06,3.5011763920904513,0.008878506141599999,24.151265755655118,212.61970221426316,0.0,0.0,0.0
38,1590672315.9419928,0.18135,0.05032451,2.684058e-05,3.603611838446117,0.009126349888500002,24.079600278635372,212.61970221426316,0.0,0.0,0.0
39,1590672316.3788726,0.186385,0.05024915,4.364333e-06,3.7092169718293744,0.00936568782275,24.151265755655118,212.61970221426316,0.0,0.0,0.0
40,1590672316.79628,0.19142,0.05020289,4.540574e-06,3.8129279011626624,0.0096098372038,24.079600278635372,193.11858633023502,0.0,0.0,0.0
41,1590672317.2199607,0.196455,0.05013591,5.151666e-06,3.918448872275381,0.00984945019905,24.151265755655118,212.61970221426316,0.0,0.0,0.0
42,1590672317.6228662,0.20149,0.05007838,6.358074e-06,4.02349277272947,0.0100902927862,24.079600278635372,212.61970221426316,0.0,0.0,0.0
43,1590672318.07357,0.206525,0.05003798,2.515327e-05,4.127364853657162,0.0103340938195,24.079600278635372,212.61970221426316,0.0,0.0,0.0
44,1590672318.45788,0.21155,0.04994636,3.912432e-06,4.2355438914867864,0.010566152458,24.079600278635372,212.61970221426316,0.0,0.0,0.0
45,1590672318.8696413,0.2166,0.04988103,5.469743e-06,4.342332145106065,0.010804231098,24.079600278635372,212.61970221426316,0.0,0.0,0.0
46,1590672319.297794,0.22165,0.04980932,1.096947e-05,4.449970407144687,0.011040235778,24.079600278635372,212.61970221426316,0.0,0.0,0.0
47,1590672319.711859,0.22665,0.04972964,8.243418e-06,4.5576440931404285,0.011271222906,24.079600278635372,212.61970221426316,0.0,0.0,0.0
48,1590672320.1373582,0.2317,0.04967491,2.134075e-05,4.664326518155745,0.011509676647,24.079600278635372,212.61970221426316,0.0,0.0,0.0
49,1590672320.5690076,0.23675,0.0495716,7.991505e-06,4.775920083273487,0.0117360763,24.079600278635372,212.61970221426316,0.0,0.0,0.0
50,1590672320.9924598,0.24175,0.04948634,5.864882e-06,4.88518649793054,0.011963322694999999,24.007934801615622,212.61970221426316,0.0,0.0,0.0
51,1590672321.4139328,0.2468,0.0494016,3.547111e-06,4.995789610053116,0.01219231488,24.079600278635372,212.61970221426316,0.0,0.0,0.0
52,1590672321.8124533,0.25185,0.04931503,3.417343e-06,5.106962319601144,0.0124199903055,24.079600278635372,212.61970221426316,0.0,0.0,0.0
53,1590672322.22131,0.2569,0.04924627,2.78234e-05,5.216638742385972,0.012651366763,24.079600278635372,212.61970221426316,0.0,0.0,0.0
54,1590672322.6363049,0.2619,0.04912123,3.055002e-06,5.331706881118409,0.012864850137000002,24.007934801615622,212.61970221426316,0.0,0.0,0.0
55,1590672323.0438209,0.26695,0.04901395,6.360222e-06,5.446408624483438,0.013084273952500001,24.079600278635372,212.61970221426316,0.0,0.0,0.0
56,1590672323.4676185,0.272,0.0489062,6.28217e-06,5.561667027902393,0.0133024864,24.079600278635372,212.61970221426316,0.0,0.0,0.0
57,1590672323.9036293,0.277,0.0487895,7.485412e-06,5.677451090910955,0.0135146915,24.007934801615622,212.61970221426316,0.0,0.0,0.0
58,1590672324.3095129,0.28205,0.04868692,2.335783e-05,5.793137047897053,0.013732145786000002,24.079600278635372,212.61970221426316,0.0,0.0,0.0
59,1590672324.7343907,0.2871,0.04854991,8.171423e-06,5.913502208346009,0.013938679161000002,24.079600278635372,193.11858633023502,0.0,0.0,0.0
60,1590672325.1394706,0.29215,0.04841141,1.914445e-06,6.034734373570198,0.014143393431500001,24.079600278635372,212.61970221426316,0.0,0.0,0.0
61,1590672325.6563666,0.29715,0.04827581,7.951975e-06,6.155256638883946,0.014345156941500002,24.007934801615622,212.61970221426316,0.0,0.0,0.0
62,1590672325.9961262,0.3022,0.04812454,7.113123e-06,6.279540542101805,0.014543235988000001,24.007934801615622,212.61970221426316,0.0,0.0,0.0
63,1590672326.4696147,0.30725,0.04799602,1.788247e-05,6.401572463716784,0.014746777145,24.007934801615622,212.61970221426316,0.0,0.0,0.0
64,1590672326.8578968,0.31225,0.04782038,4.181704e-06,6.529642800830943,0.014931913655000002,24.007934801615622,212.61970221426316,0.0,0.0,0.0
65,1590672327.2822876,0.3173,0.04765083,4.605015e-06,6.658855679953529,0.015119608359000001,24.007934801615622,212.61970221426316,0.0,0.0,0.0
66,1590672327.6918662,0.32235,0.04747427,5.61713e-06,6.789993821916588,0.0153033309345,24.079600278635372,193.11858633023502,0.0,0.0,0.0
67,1590672328.0988114,0.3274,0.04727764,7.380999e-06,6.9250495583112865,0.015478699336000002,24.007934801615622,193.11858633023502,0.0,0.0,0.0
68,1590672328.5127065,0.3324,0.0471074,2.32324e-05,7.056216220806072,0.01565849976,24.007934801615622,212.61970221426316,0.0,0.0,0.0
69,1590672328.9252875,0.33745,0.04688494,5.37726e-06,7.197407099166599,0.015821323003,24.007934801615622,193.11858633023502,0.0,0.0,0.0
70,1590672329.3351984,0.3425,0.04665734,4.734112e-06,7.340752816169975,0.01598013895,24.007934801615622,212.61970221426316,0.0,0.0,0.0
71,1590672329.7835748,0.3475,0.04642684,7.360897e-06,7.4848945136046305,0.016133326899999998,24.007934801615622,212.61970221426316,0.0,0.0,0.0
72,1590672330.2017477,0.35255,0.04618704,5.997389e-06,7.63309361240729,0.016283240951999997,24.007934801615622,212.61970221426316,0.0,0.0,0.0
73,1590672330.6114366,0.3576,0.04595909,2.452945e-05,7.780832910312192,0.016434970583999998,24.007934801615622,212.61970221426316,0.0,0.0,0.0
74,1590672331.0243819,0.3626,0.04565355,8.971467e-06,7.942427259216424,0.01655397723,23.936269324595873,193.11858633023502,0.0,0.0,0.0
75,1590672331.4591894,0.36765,0.04536626,6.613656e-06,8.104040315423841,0.016678905488999998,24.007934801615622,212.61970221426316,0.0,0.0,0.0
76,1590672331.8713923,0.3727,0.04506905,6.334229e-06,8.26953308312467,0.016797234935,24.007934801615622,212.61970221426316,0.0,0.0,0.0
77,1590672332.2927032,0.37775,0.0447441,3.175395e-06,8.442453865425831,0.016902083775,23.936269324595873,212.61970221426316,0.0,0.0,0.0
78,1590672332.733415,0.38275,0.04442561,2.680708e-05,8.61552604454953,0.0170039022275,24.007934801615622,212.61970221426316,0.0,0.0,0.0
79,1590672333.1435814,0.3878,0.04404108,2.092723e-06,8.805415307708166,0.017079130824,23.936269324595873,212.61970221426316,0.0,0.0,0.0
80,1590672333.540616,0.39285,0.04366111,7.149989e-06,8.997709861247229,0.0171522670635,24.007934801615622,212.61970221426316,0.0,0.0,0.0
81,1590672333.9680607,0.39785,0.04326024,4.571554e-06,9.196666500232084,0.017211086484,24.079600278635372,212.61970221426316,0.0,0.0,0.0
82,1590672334.375056,0.4029,0.0428316,5.432191e-06,9.406606337377077,0.017256851639999998,23.936269324595873,212.61970221426316,0.0,0.0,0.0
83,1590672334.7956536,0.40795,0.04238749,1.788653e-05,9.624301887184167,0.0172919765455,23.936269324595873,212.61970221426316,0.0,0.0,0.0
84,1590672335.1920257,0.413,0.04186672,2.555558e-05,9.864637115111954,0.01729095536,23.936269324595873,212.61970221426316,0.0,0.0,0.0
85,1590672335.620914,0.418,0.04134045,4.564469e-06,10.111162311972897,0.0172803081,24.007934801615622,193.11858633023502,0.0,0.0,0.0
86,1590672336.0249078,0.42305,0.04079652,5.774099e-06,10.369757028295549,0.017258967786,24.079600278635372,212.61970221426316,0.0,0.0,0.0
87,1590672336.4337037,0.4281,0.04021852,6.062582e-06,10.64434991640667,0.017217548412,23.936269324595873,212.61970221426316,0.0,0.0,0.0
88,1590672336.8570461,0.4331,0.0396162,2.414732e-05,10.932396342910224,0.017157776219999997,24.007934801615622,212.61970221426316,0.0,0.0,0.0
89,1590672337.271838,0.43815,0.0389349,7.715079e-06,11.253399905996933,0.017059326435,23.936269324595873,212.61970221426316,0.0,0.0,0.0
90,1590672337.6970882,0.4432,0.03821868,5.511141e-06,11.596423529017747,0.016938518976,23.936269324595873,212.61970221426316,0.0,0.0,0.0
91,1590672338.108512,0.44825,0.03745539,3.76977e-06,11.967569954551267,0.0167893785675,24.007934801615622,212.61970221426316,0.0,0.0,0.0
92,1590672338.5262263,0.45325,0.03665055,8.079872e-06,12.366799406830184,0.016611861787499998,24.007934801615622,212.61970221426316,0.0,0.0,0.0
93,1590672338.9808266,0.4583,0.03580906,2.416738e-05,12.798437043586176,0.016411292198,24.007934801615622,212.61970221426316,0.0,0.0,0.0
94,1590672339.3932214,0.46335,0.03486255,1.869108e-06,13.290766165986136,0.0161535625425,24.007934801615622,193.11858633023502,0.0,0.0,0.0
95,1590672339.8177938,0.46835,0.03389207,8.46915e-06,13.818866773259938,0.0158733509845,24.007934801615622,212.61970221426316,0.0,0.0,0.0
96,1590672340.2323265,0.4734,0.03284856,4.76654e-06,14.411590645069372,0.015550508304,24.007934801615622,212.61970221426316,0.0,0.0,0.0
97,1590672340.639861,0.47845,0.03171848,3.635865e-06,15.08426633306514,0.015175706756,24.007934801615622,212.61970221426316,0.0,0.0,0.0
98,1590672341.0555449,0.4835,0.03055036,2.104485e-05,15.826327414799694,0.014771099059999999,23.936269324595873,212.61970221426316,0.0,0.0,0.0
99,1590672341.4736657,0.4885,0.02927086,2.975057e-06,16.688952767359755,0.01429881511,24.007934801615622,212.61970221426316,0.0,0.0,0.0
100,1590672341.9144397,0.49355,0.02791041,2.920868e-06,17.683366170543536,0.0137751828555,23.936269324595873,212.61970221426316,0.0,0.0,0.0
101,1590672342.332722,0.4986,0.02647465,5.584859e-06,18.833110163873744,0.013200260489999999,23.936269324595873,212.61970221426316,0.0,0.0,0.0
102,1590672342.7484932,0.5036,0.02495416,3.421384e-06,20.181003888730377,0.012566914976000002,24.007934801615622,212.61970221426316,0.0,0.0,0.0
103,1590672343.1581643,0.50865,0.02334457,1.878244e-05,21.78879285418408,0.0118742155305,24.007934801615622,193.11858633023502,0.0,0.0,0.0
104,1590672343.570652,0.5137,0.0215901,3.421623e-06,23.79331267571711,0.011090834370000002,23.936269324595873,212.61970221426316,0.0,0.0,0.0
105,1590672344.0113826,0.5187,0.01977716,6.221826e-06,26.227223726763604,0.010258412892,24.007934801615622,212.61970221426316,0.0,0.0,0.0
106,1590672344.432705,0.52375,0.01782812,2.53014e-06,29.3777470647494,0.009337477850000001,24.007934801615622,193.11858633023502,0.0,0.0,0.0
107,1590672344.8587294,0.5288,0.01578563,3.760668e-06,33.498821396421945,0.008347441144,23.936269324595873,193.11858633023502,0.0,0.0,0.0
108,1590672345.2880113,0.53385,0.01363083,2.08991e-05,39.16489311362551,0.007276818595500001,23.936269324595873,212.61970221426316,0.0,0.0,0.0
109,1590672345.6853642,0.53885,0.01136099,4.513584e-06,47.42984546241129,0.006121869461500001,23.936269324595873,212.61970221426316,0.0,0.0,0.0
110,1590672346.1011555,0.5439,0.008963073,2.24357e-06,60.68231286301027,0.004875015404700001,24.007934801615622,212.61970221426316,0.0,0.0,0.0
111,1590672346.5932956,0.54895,0.006449139,3.721198e-06,85.11988964728471,0.00354025485405,23.936269324595873,212.61970221426316,0.0,0.0,0.0
112,1590672347.0332787,0.55395,0.003815703,4.557849e-06,145.17639344571631,0.0021137086768500003,24.079600278635372,212.61970221426316,0.0,0.0,0.0
